-7.	-5.
-7.	-3.
-7.	-1.
-7.	1.
-7.	3.
-7.	5.
-5.	-7.
-5.	-5.
-5.	-3.
-5.	-1.
-5.	1.
-5.	3.
-5.	5.
-5.	7.
-3.	-7.
-3.	-5.
-3.	-3.
-3.	-1.
-3.	1.
-3.	3.
-3.	5.
-3.	7.
-1.	-7.
-1.	-5.
-1.	-3.
-1.	-1.
-1.	1.
-1.	3.
-1.	5.
-1.	7.
0.	-8.732050807568877
0.	8.732050807568877
1.	-7.
1.	-5.
1.	-3.
1.	-1.
1.	1.
1.	3.
1.	5.
1.	7.
3.	-7.
3.	-5.
3.	-3.
3.	-1.
3.	1.
3.	3.
3.	5.
3.	7.
5.	-7.
5.	-5.
5.	-3.
5.	-1.
5.	1.
5.	3.
5.	5.
5.	7.
7.	-5.
7.	-3.
7.	-1.
7.	1.
7.	3.
7.	5.
-8.732050807568877	0.
8.732050807568877	0.
