-15.	-15.
-15.	-11.
-15.	-7.
-15.	-3.
-15.	1.
-15.	5.
-15.	9.
-15.	13.
-11.	-15.
-11.	-11.
-11.	-7.
-11.	-3.
-11.	1.
-11.	5.
-11.	9.
-11.	13.
-7.	-15.
-7.	-11.
-7.	-7.
-7.	-3.
-7.	1.
-7.	5.
-7.	9.
-7.	13.
-3.	-15.
-3.	-11.
-3.	-7.
-3.	-3.
-3.	1.
-3.	5.
-3.	9.
-3.	13.
1.	-15.
1.	-11.
1.	-7.
1.	-3.
1.	1.
1.	5.
1.	9.
1.	13.
5.	-15.
5.	-11.
5.	-7.
5.	-3.
5.	1.
5.	5.
5.	9.
5.	13.
9.	-15.
9.	-11.
9.	-7.
9.	-3.
9.	1.
9.	5.
9.	9.
9.	13.
13.	-15.
13.	-11.
13.	-7.
13.	-3.
13.	1.
13.	5.
13.	9.
13.	13.
-13.	-13.
-13.	-9.
-13.	-5.
-13.	-1.
-13.	3.
-13.	7.
-13.	11.
-13.	15.
-9.	-13.
-9.	-9.
-9.	-5.
-9.	-1.
-9.	3.
-9.	7.
-9.	11.
-9.	15.
-5.	-13.
-5.	-9.
-5.	-5.
-5.	-1.
-5.	3.
-5.	7.
-5.	11.
-5.	15.
-1.	-13.
-1.	-9.
-1.	-5.
-1.	-1.
-1.	3.
-1.	7.
-1.	11.
-1.	15.
3.	-13.
3.	-9.
3.	-5.
3.	-1.
3.	3.
3.	7.
3.	11.
3.	15.
7.	-13.
7.	-9.
7.	-5.
7.	-1.
7.	3.
7.	7.
7.	11.
7.	15.
11.	-13.
11.	-9.
11.	-5.
11.	-1.
11.	3.
11.	7.
11.	11.
11.	15.
15.	-13.
15.	-9.
15.	-5.
15.	-1.
15.	3.
15.	7.
15.	11.
15.	15.
