-5.105317901528887	-1.
-5.105317901528887	1.
-4.738675539522665	-3.32446197714957
-4.738675539522665	3.32446197714957
-3.32446197714957	-4.738675539522665
-3.32446197714957	-1.910248414776475
-3.32446197714957	1.910248414776475
-3.32446197714957	4.738675539522665
-2.732050807568877	0.
-1.910248414776475	-3.32446197714957
-1.910248414776475	3.32446197714957
-1.	-5.105317901528887
-1.	-1.
-1.	1.
-1.	5.105317901528887
0.	-2.732050807568877
0.	2.732050807568877
1.	-5.105317901528887
1.	-1.
1.	1.
1.	5.105317901528887
1.910248414776475	-3.32446197714957
1.910248414776475	3.32446197714957
2.732050807568877	0.
3.32446197714957	-4.738675539522665
3.32446197714957	-1.910248414776475
3.32446197714957	1.910248414776475
3.32446197714957	4.738675539522665
4.738675539522665	-3.32446197714957
4.738675539522665	3.32446197714957
5.105317901528887	-1.
5.105317901528887	1.
