-11.	-7.
-11.	-5.
-11.	-3.
-11.	-1.
-11.	1.
-11.	3.
-11.	5.
-11.	7.
-9.	-7.
-9.	-5.
-9.	-3.
-9.	-1.
-9.	1.
-9.	3.
-9.	5.
-9.	7.
-7.	-11.
-7.	-9.
-7.	-7.
-7.	-5.
-7.	-3.
-7.	-1.
-7.	1.
-7.	3.
-7.	5.
-7.	7.
-7.	9.
-7.	11.
-5.	-11.
-5.	-9.
-5.	-7.
-5.	-5.
-5.	-3.
-5.	-1.
-5.	1.
-5.	3.
-5.	5.
-5.	7.
-5.	9.
-5.	11.
-3.	-11.
-3.	-9.
-3.	-7.
-3.	-5.
-3.	-3.
-3.	-1.
-3.	1.
-3.	3.
-3.	5.
-3.	7.
-3.	9.
-3.	11.
-1.	-11.
-1.	-9.
-1.	-7.
-1.	-5.
-1.	-3.
-1.	-1.
-1.	1.
-1.	3.
-1.	5.
-1.	7.
-1.	9.
-1.	11.
1.	-11.
1.	-9.
1.	-7.
1.	-5.
1.	-3.
1.	-1.
1.	1.
1.	3.
1.	5.
1.	7.
1.	9.
1.	11.
3.	-11.
3.	-9.
3.	-7.
3.	-5.
3.	-3.
3.	-1.
3.	1.
3.	3.
3.	5.
3.	7.
3.	9.
3.	11.
5.	-11.
5.	-9.
5.	-7.
5.	-5.
5.	-3.
5.	-1.
5.	1.
5.	3.
5.	5.
5.	7.
5.	9.
5.	11.
7.	-11.
7.	-9.
7.	-7.
7.	-5.
7.	-3.
7.	-1.
7.	1.
7.	3.
7.	5.
7.	7.
7.	9.
7.	11.
9.	-7.
9.	-5.
9.	-3.
9.	-1.
9.	1.
9.	3.
9.	5.
9.	7.
11.	-7.
11.	-5.
11.	-3.
11.	-1.
11.	1.
11.	3.
11.	5.
11.	7.
