0.	0.
0.8090169943749475	0.5877852522924731
-0.30901699437494745	0.9510565162951535
-1.	0.
-0.30901699437494745	-0.9510565162951535
0.8090169943749475	-0.5877852522924731
1.8090169943749475	0.5877852522924732
1.118033988749895	1.5388417685876268
0.	1.9021130325903073
-1.118033988749895	1.5388417685876268
-1.8090169943749475	0.5877852522924732
-1.8090169943749475	-0.5877852522924732
-1.118033988749895	-1.5388417685876268
0.	-1.9021130325903073
1.118033988749895	-1.5388417685876268
1.8090169943749475	-0.5877852522924732
